Fold,Epoch,Loss,Accuracy,Pred_Real,Pred_Fake,True_Real,True_Fake,TN,FP,FN,TP
7,34,0.10468235611915588,0.8110236220472441,44,83,52,75,36,16,8,67
7,35,0.09593121707439423,0.8110236220472441,46,81,52,75,37,15,9,66
7,36,0.09059055894613266,0.8110236220472441,44,83,52,75,36,16,8,67
7,37,0.10371780395507812,0.8110236220472441,42,85,52,75,35,17,7,68
7,38,0.0896989107131958,0.8031496062992126,41,86,52,75,34,18,7,68
7,39,0.08082382380962372,0.8110236220472441,42,85,52,75,35,17,7,68
7,40,0.08744700998067856,0.8267716535433071,44,83,52,75,37,15,7,68
7,41,0.08796205371618271,0.8188976377952756,45,82,52,75,37,15,8,67
7,42,0.07122708857059479,0.8188976377952756,47,80,52,75,38,14,9,66
7,43,0.06968864053487778,0.8188976377952756,49,78,52,75,39,13,10,65
7,44,0.06550802290439606,0.8188976377952756,49,78,52,75,39,13,10,65
7,45,0.05818833038210869,0.8188976377952756,49,78,52,75,39,13,10,65
7,46,0.06530658900737762,0.8031496062992126,47,80,52,75,37,15,10,65
7,47,0.08602432161569595,0.8031496062992126,49,78,52,75,38,14,11,64
7,48,0.055982742458581924,0.7874015748031497,51,76,52,75,38,14,13,62
7,49,0.06757939606904984,0.7874015748031497,51,76,52,75,38,14,13,62
8,0,1.0219062566757202,0.5905511811023622,0,127,52,75,0,52,0,75
8,1,7.431985855102539,0.5905511811023622,0,127,52,75,0,52,0,75
8,2,2.0319604873657227,0.5984251968503937,1,126,52,75,1,51,0,75
8,3,0.6896683573722839,0.4094488188976378,127,0,52,75,52,0,75,0
8,4,0.6920756697654724,0.4094488188976378,127,0,52,75,52,0,75,0
8,5,0.7391203045845032,0.4094488188976378,127,0,52,75,52,0,75,0
8,6,0.7597554922103882,0.4094488188976378,127,0,52,75,52,0,75,0
8,7,0.7460466623306274,0.4094488188976378,127,0,52,75,52,0,75,0
8,8,0.7169991135597229,0.41732283464566927,126,1,52,75,52,0,74,1
8,9,0.6724633574485779,0.4330708661417323,124,3,52,75,52,0,72,3
8,10,0.6471067667007446,0.5433070866141733,106,21,52,75,50,2,56,19
8,11,0.6146557927131653,0.5984251968503937,77,50,52,75,39,13,38,37
8,12,0.5797339081764221,0.6535433070866141,40,87,52,75,24,28,16,59
8,13,0.5688037872314453,0.6850393700787402,28,99,52,75,20,32,8,67
8,14,0.5675954818725586,0.6692913385826772,24,103,52,75,17,35,7,68
