Fold,Epoch,Loss,Accuracy,Pred_Real,Pred_Fake,True_Real,True_Fake,TN,FP,FN,TP
7,48,0.05328209325671196,0.7952755905511811,58,69,52,75,42,10,16,59
7,49,0.05043996125459671,0.7952755905511811,56,71,52,75,41,11,15,60
8,0,0.7955671548843384,0.4094488188976378,127,0,52,75,52,0,75,0
8,1,39.91016387939453,0.4094488188976378,127,0,52,75,52,0,75,0
8,2,8.688573837280273,0.5905511811023622,0,127,52,75,0,52,0,75
8,3,0.8354771733283997,0.5748031496062992,2,125,52,75,0,52,2,73
8,4,1.7996450662612915,0.5748031496062992,4,123,52,75,1,51,3,72
8,5,1.420499563217163,0.5984251968503937,5,122,52,75,3,49,2,73
8,6,0.9893208146095276,0.5748031496062992,12,115,52,75,5,47,7,68
8,7,0.7226365208625793,0.5748031496062992,32,95,52,75,15,37,17,58
8,8,0.6980570554733276,0.5511811023622047,47,80,52,75,21,31,26,49
8,9,0.6947542428970337,0.5275590551181102,52,75,52,75,22,30,30,45
8,10,0.6487016677856445,0.5826771653543307,45,82,52,75,22,30,23,52
8,11,0.6222966313362122,0.6456692913385826,25,102,52,75,16,36,9,66
8,12,0.5828505158424377,0.6062992125984252,22,105,52,75,12,40,10,65
