Fold,Epoch,Loss,Accuracy,Pred_Real,Pred_Fake,True_Real,True_Fake,TN,FP,FN,TP
6,18,0.5879724621772766,0.7007874015748031,84,43,52,75,49,3,35,40
6,19,0.5678292512893677,0.7165354330708661,80,47,52,75,48,4,32,43
6,20,0.5425258874893188,0.7086614173228346,79,48,52,75,47,5,32,43
6,21,0.527830958366394,0.7322834645669292,72,55,52,75,45,7,27,48
6,22,0.49699142575263977,0.7559055118110236,69,58,52,75,45,7,24,51
6,23,0.46714019775390625,0.7637795275590551,68,59,52,75,45,7,23,52
6,24,0.4449481964111328,0.7795275590551181,66,61,52,75,45,7,21,54
6,25,0.4470328390598297,0.7716535433070866,63,64,52,75,43,9,20,55
6,26,0.4126908779144287,0.7874015748031497,63,64,52,75,44,8,19,56
6,27,0.3935818076133728,0.7874015748031497,63,64,52,75,44,8,19,56
6,28,0.38982608914375305,0.7874015748031497,63,64,52,75,44,8,19,56
6,29,0.36280733346939087,0.7795275590551181,64,63,52,75,44,8,20,55
6,30,0.34535402059555054,0.7795275590551181,64,63,52,75,44,8,20,55
6,31,0.33198896050453186,0.7795275590551181,64,63,52,75,44,8,20,55
6,32,0.32092776894569397,0.7795275590551181,64,63,52,75,44,8,20,55
6,33,0.32048121094703674,0.7716535433070866,65,62,52,75,44,8,21,54
6,34,0.2931385338306427,0.7716535433070866,65,62,52,75,44,8,21,54
6,35,0.284955233335495,0.7716535433070866,65,62,52,75,44,8,21,54
6,36,0.28086021542549133,0.7716535433070866,65,62,52,75,44,8,21,54
6,37,0.26527151465415955,0.7716535433070866,65,62,52,75,44,8,21,54
6,38,0.2584480047225952,0.7637795275590551,66,61,52,75,44,8,22,53
6,39,0.249240905046463,0.7874015748031497,63,64,52,75,44,8,19,56
6,40,0.24350465834140778,0.7716535433070866,61,66,52,75,42,10,19,56
6,41,0.24230986833572388,0.7716535433070866,61,66,52,75,42,10,19,56
6,42,0.2372206151485443,0.7795275590551181,60,67,52,75,42,10,18,57
6,43,0.22835847735404968,0.7716535433070866,61,66,52,75,42,10,19,56
6,44,0.20882250368595123,0.7716535433070866,63,64,52,75,43,9,20,55
6,45,0.21438993513584137,0.7795275590551181,62,65,52,75,43,9,19,56
6,46,0.20438198745250702,0.7795275590551181,62,65,52,75,43,9,19,56
6,47,0.2231854349374771,0.7716535433070866,65,62,52,75,44,8,21,54
6,48,0.2000231295824051,0.7795275590551181,66,61,52,75,45,7,21,54
6,49,0.2340151071548462,0.7795275590551181,66,61,52,75,45,7,21,54
7,0,0.7017560005187988,0.5905511811023622,0,127,52,75,0,52,0,75
7,1,1.1767939329147339,0.4094488188976378,127,0,52,75,52,0,75,0
7,2,1.4898921251296997,0.4094488188976378,127,0,52,75,52,0,75,0
7,3,0.7321464419364929,0.6771653543307087,81,46,52,75,46,6,35,40
